2.4,9.0,,0.0,8.2,6.0,0.0,10.0,3.9,3.0,0.0,0.0,0.0,,0.0,2.8,,,,0.0,0.0,0.0,2.0,8.0,21.1,10.0,0.0,0.0,12.0,25.0,0.0,5.0,2.0,0.0,2.3,0.0,15.8,0.0,1.0,,6.2,4.3,2016-10-25
0.0,0.0,,0.5,2.8,8.0,2.8,0.0,15.3,0.0,0.0,6.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,4.0,13.0,0.0,2.0,4.4,23.6,2.0,0.0,,0.0,4.8,2016-10-26
3.0,6.0,,0.0,0.8,0.0,3.1,1.0,12.9,0.0,0.0,0.0,0.7,,0.0,0.0,,,,0.0,0.0,11.0,0.0,0.3,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.6,7.0,0.0,,0.0,0.0,2016-10-27
3.8,4.0,,28.2,5.0,3.0,0.0,46.0,17.8,13.0,20.0,4.4,8.6,,4.0,5.8,,,,0.0,10.5,21.0,16.0,18.0,10.3,14.0,35.0,40.0,4.0,25.0,33.0,5.0,2.0,67.5,10.8,35.7,37.4,20.0,0.0,,52.0,31.0,2016-10-28
0.0,0.0,,7.8,2.0,2.0,0.0,6.0,7.6,5.0,0.0,4.0,50.0,,2.0,0.0,,,,0.0,23.6,10.0,20.0,0.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,5.1,0.0,1.0,0.0,,0.0,0.0,2016-10-29
0.0,0.0,,0.0,0.0,0.0,0.0,9.0,4.8,0.0,0.0,0.0,0.0,,2.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-10-30
4.0,0.0,,0.4,0.0,15.0,0.0,5.0,0.0,2.0,0.0,11.8,0.0,,0.0,1.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.1,0.0,0.0,6.1,0.0,6.0,,3.1,2.0,2016-10-31
1.5,0.0,0.0,6.4,0.0,10.0,1.6,0.0,0.0,5.0,0.0,4.1,0.5,,1.0,0.0,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.5,10.3,0.0,0.0,,0.0,0.0,2016-11-01
0.8,2.0,8.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.2,0.5,6.7,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,0.0,,0.0,8.5,2016-11-02
0.0,1.0,0.0,0.4,0.9,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.2,,2.0,0.0,,,,0.0,0.0,11.0,0.0,12.6,1.3,3.9,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,3.3,14.7,2.0,0.0,,0.0,5.4,2016-11-03
25.7,15.0,0.0,33.1,0.6,0.0,0.0,0.0,3.8,3.0,5.0,26.0,1.5,,3.0,2.7,,,,0.0,0.0,3.0,0.0,18.9,3.6,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,0.0,0.0,2016-11-04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-11-05
0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2016-11-06
1.7,0.0,0.0,8.1,0.0,1.0,8.0,1.0,0.0,5.0,0.0,3.8,0.0,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,2016-11-07
0.6,0.0,0.0,6.4,0.8,0.0,10.0,0.0,0.0,0.0,0.0,1.7,0.0,,2.0,0.0,,,,0.0,0.0,6.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.2,0.0,10.0,0.0,,0.0,2.5,2016-11-08
0.5,6.0,0.0,0.3,0.0,0.0,16.0,24.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,,,,0.0,12.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.6,0.0,0.0,0.0,,0.0,93.0,2016-11-09
27.4,28.0,4.0,22.8,0.6,15.0,5.0,15.0,74.8,30.0,0.3,10.2,9.4,,0.0,15.2,,,,18.0,20.0,0.0,0.0,0.0,14.6,18.5,79.0,41.0,11.0,10.0,31.0,5.0,38.0,81.2,16.8,58.0,44.0,7.0,56.3,,0.0,9.5,2016-11-10
4.2,5.0,6.0,7.4,0.3,10.0,0.0,0.0,5.3,6.0,0.0,4.2,1.2,,0.0,10.0,,,,0.0,1.2,7.0,25.0,0.0,2.4,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.7,0.8,5.8,3.5,39.0,0.0,,0.0,0.0,2016-11-11
4.9,0.0,0.0,14.4,0.0,7.0,0.0,0.0,2.2,0.0,0.0,0.8,0.0,,3.0,0.0,,,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.5,17.0,2016-11-12
2.3,0.0,0.0,0.0,0.5,10.0,0.0,3.0,1.2,3.0,11.0,1.8,0.0,,2.0,0.0,,,,0.0,1.5,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,,0.0,32.0,2016-11-13
1.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,1.7,0.0,0.3,1.2,29.1,,0.0,22.0,,,,13.0,9.0,25.0,18.0,8.0,21.4,0.0,0.0,0.0,0.0,25.0,5.0,0.0,19.0,4.7,9.5,41.6,31.3,21.0,8.8,,0.0,24.0,2016-11-14
0.6,0.0,0.0,1.3,2.0,8.0,0.0,10.0,2.6,18.0,0.0,13.0,0.0,,0.0,0.0,,,,0.0,0.0,9.0,0.0,0.0,2.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,0.0,1.5,2016-11-15
6.5,4.0,0.0,5.7,2.5,10.0,0.0,3.0,7.4,4.0,0.0,7.0,1.3,,0.0,0.0,,,,0.0,3.6,11.0,15.0,3.0,3.4,11.4,0.0,0.0,12.0,27.0,5.0,0.0,11.0,2.4,6.0,10.0,8.0,10.0,1.8,,1.0,9.3,2016-11-16
5.5,2.0,0.0,6.0,1.0,14.0,0.0,37.0,2.7,3.0,21.0,5.8,0.8,,0.0,0.0,,,,0.0,3.6,13.0,12.0,5.0,0.6,0.0,0.0,0.0,11.0,10.0,0.0,0.0,23.0,1.2,2.0,7.1,15.0,11.0,0.0,,16.0,15.0,2016-11-17
6.0,0.0,0.0,6.0,2.5,10.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,,0.0,28.4,,,,22.0,11.1,0.0,8.0,35.0,14.0,16.0,0.0,45.0,4.0,0.0,0.0,0.0,8.0,0.0,3.6,2.0,51.0,13.0,38.0,,0.0,58.0,2016-11-18
0.3,1.0,0.0,1.2,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.9,,0.0,8.5,,,,0.0,0.0,0.0,12.0,8.0,2.0,0.0,25.0,0.0,7.0,25.0,30.0,,3.0,68.4,15.1,0.9,14.0,16.0,5.3,,3.5,20.5,2016-11-19
0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,8.0,0.0,48.2,26.0,0.0,5.2,12.5,6.4,52.0,0.0,,2.3,0.0,2016-11-20
0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-11-21
0.0,3.0,0.0,0.0,0.6,20.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,2.0,0.0,,,,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2016-11-22
0.0,0.0,3.0,0.0,0.5,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.5,2016-11-23
0.2,0.0,4.0,3.6,0.3,0.0,2.5,8.0,0.0,4.0,0.0,1.0,40.5,,3.0,0.0,,,,0.0,0.0,8.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,3.1,2016-11-24
22.2,1.0,5.0,8.5,0.0,12.0,0.0,9.0,0.0,20.0,0.0,16.4,25.7,,1.0,7.5,,,,12.0,22.6,11.0,15.0,8.0,55.5,7.0,11.0,0.0,,0.0,2.0,0.0,9.0,2.2,0.3,4.4,1.6,1.0,17.2,,0.0,0.6,2016-11-25
14.6,1.0,12.0,0.0,2.0,7.0,1.0,26.0,5.2,2.0,5.0,7.0,3.2,,4.0,0.0,,,,3.0,0.0,13.0,12.0,1.5,0.5,10.0,0.0,6.0,,25.0,0.0,4.0,6.0,0.0,13.5,15.6,15.4,2.0,0.0,,29.9,21.5,2016-11-26
0.7,5.0,7.0,13.2,1.5,0.0,0.0,0.0,0.0,15.0,0.0,14.6,4.5,,3.0,3.8,,,,0.0,17.2,12.0,9.0,0.0,4.3,13.7,0.0,0.0,,0.0,12.0,0.0,8.0,0.0,0.6,11.5,2.8,8.0,0.0,,0.0,2.7,2016-11-27
0.3,0.0,10.0,0.0,1.0,17.0,0.0,5.0,7.5,2.0,0.0,1.4,7.7,,3.0,6.7,,,,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,5.0,0.0,1.4,0.6,0.4,14.5,0.0,25.0,,89.5,40.0,2016-11-28
7.3,0.0,0.0,13.3,0.0,3.0,0.0,0.0,17.6,2.0,31.0,8.0,8.5,,4.0,30.4,,,,0.0,0.0,5.0,0.0,18.0,12.0,12.5,10.0,0.0,,40.0,7.0,0.0,30.0,23.2,24.7,4.3,21.5,5.0,0.0,,15.8,60.0,2016-11-29
0.2,0.0,8.0,0.0,0.0,10.0,0.0,20.0,21.4,0.0,0.0,0.2,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2016-11-30
0.4,0.0,6.0,0.0,0.0,6.0,12.0,5.0,0.0,8.0,0.0,0.0,10.0,,,0.0,,,,0.0,0.0,0.0,15.0,0.0,0.0,25.9,0.0,0.0,,0.0,0.0,4.0,27.0,0.0,1.0,0.5,2.0,7.0,0.0,1.5,0.0,0.0,2016-12-01
3.5,0.0,0.0,4.0,1.3,1.0,0.0,1.0,0.0,0.0,11.0,0.8,0.5,,,13.7,,,,32.0,4.6,3.0,10.0,36.0,0.7,0.0,10.0,0.0,,12.0,2.0,0.0,39.0,6.7,12.5,6.0,46.4,21.0,44.0,58.5,0.0,117.0,2016-12-02
6.3,18.0,6.0,2.2,1.7,1.0,5.0,2.0,0.0,6.0,4.0,7.0,18.1,,,15.7,,,,0.0,0.0,0.0,3.0,0.0,22.7,0.0,7.0,0.0,,8.0,12.0,0.0,12.0,11.7,6.5,7.2,8.0,4.0,4.8,3.8,12.1,2.4,2016-12-03
2.4,10.0,4.0,7.8,2.4,0.0,1.0,1.0,0.0,3.0,16.0,1.5,0.0,,,0.5,,,,19.0,0.0,22.0,0.0,0.0,0.3,13.5,0.0,0.0,,0.0,0.0,0.0,47.0,0.0,0.0,3.5,3.5,3.0,8.7,2.0,0.0,3.4,2016-12-04
2.3,0.0,13.0,3.4,0.0,3.0,14.0,2.0,7.7,2.0,3.0,3.5,0.7,,,26.3,,,,0.0,8.3,18.0,0.0,60.0,3.0,10.0,0.0,0.0,,0.0,0.0,5.0,0.0,1.4,0.2,0.9,1.0,0.0,3.8,0.0,6.3,0.0,2016-12-05
2.2,5.0,8.0,0.0,8.5,7.0,0.0,1.0,3.4,4.0,11.0,2.0,20.3,,,38.2,,,,0.0,0.0,0.0,12.0,0.0,9.3,0.0,0.0,15.0,,5.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,16.5,2.9,0.0,32.0,2016-12-06
2.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.8,,,7.7,,,,0.0,0.0,9.0,2.0,15.0,8.9,6.7,15.0,5.0,,12.0,8.0,0.0,12.0,10.4,7.4,0.0,3.2,10.0,0.0,4.6,0.0,2.0,2016-12-07
0.0,12.0,8.0,0.0,0.4,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,,0.0,,,,0.0,8.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,1.2,0.0,0.0,0.0,5.0,0.0,26.3,0.0,18.0,2016-12-08
1.2,7.0,6.0,0.5,0.0,0.0,0.0,2.0,9.7,0.0,0.0,5.3,7.2,,,2.4,,,,0.0,0.0,25.0,0.0,5.9,1.9,0.0,0.0,0.0,,15.0,0.0,5.0,14.0,0.4,16.6,0.0,49.0,11.0,0.0,10.8,5.7,3.5,2016-12-09
2.9,0.0,15.0,5.5,0.0,0.0,0.0,0.0,12.7,5.0,6.0,2.3,0.5,,,0.7,,,,0.0,0.0,12.0,2.0,6.4,0.1,11.1,0.0,0.0,,0.0,0.0,0.0,48.0,0.0,0.0,0.0,56.0,21.0,0.0,0.0,3.2,3.3,2016-12-10
0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-11
0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,,,1.7,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-12
1.2,0.0,4.0,1.5,5.3,0.0,0.0,0.0,0.0,6.0,0.0,1.1,19.4,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,8.6,0.0,0.0,2016-12-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,,,53.2,,,,20.0,1.5,9.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2016-12-14
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,,,17.3,,,,0.0,0.0,0.0,0.0,7.0,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.9,2016-12-15
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.8,1.0,0.0,0.2,26.3,,,40.3,,,,28.0,4.6,0.0,0.0,0.0,5.3,9.8,0.0,5.0,,0.0,9.0,4.0,0.0,0.0,0.0,8.9,2.0,2.0,3.0,0.7,0.0,3.5,2016-12-16
0.0,16.0,0.0,14.5,4.5,0.0,0.0,0.0,7.6,3.0,2.0,1.1,0.0,,,0.0,,,,0.0,0.4,0.0,0.0,15.0,2.3,0.0,0.0,0.0,,8.0,0.0,0.0,12.0,4.3,6.9,0.0,14.0,10.0,0.0,8.5,0.0,4.3,2016-12-17
0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,2.6,0.0,24.0,0.0,0.0,,,0.4,,,,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.0,0.0,0.0,0.0,1.5,0.0,3.8,0.0,5.0,13.6,0.0,1.6,2016-12-18
6.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.7,0.0,0.0,1.0,0.0,,,2.8,,,,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,5.0,3.6,0.0,17.0,2016-12-19
4.1,0.0,0.0,4.3,11.0,1.0,0.0,8.0,1.8,2.0,0.2,3.6,1.5,,,19.5,,,,0.0,0.0,0.0,10.0,0.3,1.4,0.0,66.0,17.0,,7.0,0.0,5.0,5.0,64.0,9.3,0.0,4.8,0.0,0.0,4.5,0.0,31.0,2016-12-20
0.0,0.0,0.0,0.3,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,,,0.4,,,,0.0,14.9,0.0,0.0,3.0,3.6,11.5,0.0,11.0,,5.0,0.0,8.0,29.0,6.0,25.7,4.5,12.0,10.0,7.2,3.7,0.0,4.2,2016-12-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,6.0,0.0,0.0,0.0,2.6,0.0,0.0,,0.0,10.0,4.0,5.0,1.0,0.6,0.0,9.5,5.0,0.0,10.0,0.0,6.0,2016-12-22
0.0,0.0,0.0,0.8,0.6,0.0,13.0,0.0,17.2,0.0,0.0,0.0,0.0,,,0.0,,,,33.0,4.4,3.0,2.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,8.0,1.0,3.5,1.8,1.4,0.0,0.0,1.2,0.0,1.3,2016-12-23
1.2,0.0,2.0,2.6,0.0,0.0,2.0,0.0,4.8,3.0,0.0,1.9,24.7,,,0.0,,,,0.0,0.0,27.0,6.0,0.0,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,4.8,23.7,2.0,32.7,7.1,0.0,16.0,2016-12-24
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.5,0.0,0.0,3.6,0.0,0.0,2016-12-25
8.1,0.0,16.0,0.0,0.0,6.0,0.0,20.0,1.4,3.0,0.0,0.0,0.7,,,0.6,,,,0.0,11.4,7.0,5.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,3.0,30.0,0.0,4.4,1.4,37.5,3.0,0.0,64.2,0.0,12.0,2016-12-26
10.1,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,12.0,0.8,,,0.0,,,,0.0,1.1,26.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,5.0,30.0,0.0,0.0,13.6,0.0,0.0,2016-12-27
0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.5,3.0,,,0.0,,,,0.0,0.0,35.0,0.0,8.0,0.5,0.0,0.0,5.0,,0.0,0.0,0.0,59.0,0.0,0.0,6.5,22.6,0.0,0.0,0.0,0.0,0.0,2016-12-28
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,6.0,0.0,0.0,1.4,5.5,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,4.7,0.0,3.7,0.0,0.0,6.6,0.0,2.0,2016-12-29
3.6,0.0,0.0,4.0,0.0,1.0,0.0,15.0,6.7,0.0,15.0,3.6,0.7,,,0.0,,,,0.0,0.0,0.0,0.0,3.0,3.4,17.0,80.0,93.0,,15.0,69.0,4.0,52.0,10.0,15.4,10.5,17.0,7.0,18.0,63.1,21.5,102.0,2016-12-30
1.5,0.0,0.0,0.2,0.8,3.0,0.0,5.0,4.5,3.0,0.0,5.8,11.5,,,0.3,,,,0.0,0.0,3.0,0.0,0.0,0.4,,,0.0,,3.0,0.0,0.0,0.0,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-31
0.0,0.0,0.0,0.0,,1.0,0.0,1.0,7.6,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2017-01-01
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-02
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.4,0.0,0.0,24.7,0.0,0.0,17.3,7.4,1.5,2017-01-03
0.0,0.0,0.0,0.0,,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,,60.0,0.0,0.0,19.0,0.0,25.5,0.0,7.6,0.0,2.5,0.9,21.3,60.0,2017-01-04
6.1,0.0,6.0,6.3,,4.0,5.0,0.0,3.7,2.0,0.0,3.3,0.0,4.0,,7.8,,,,0.0,0.0,13.0,8.0,0.1,0.3,0.0,40.0,0.0,,0.0,0.0,5.0,37.0,0.0,0.0,5.0,19.2,10.0,16.7,8.4,0.0,0.0,2017-01-05
0.0,0.0,0.0,0.0,,1.0,8.0,0.0,7.6,0.0,5.0,0.0,0.0,0.0,,0.0,,,,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-06
0.4,0.0,0.0,1.5,,5.0,3.0,20.0,9.7,0.0,0.0,0.5,7.3,2.5,,40.3,,,,12.0,20.0,28.0,0.0,17.0,2.6,0.0,0.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,5.4,11.7,2.0,43.0,8.5,0.0,0.3,2017-01-07
15.7,0.0,4.0,3.3,,0.0,9.0,22.0,0.0,0.0,0.0,15.0,0.0,6.1,,0.3,,,,0.0,84.0,7.0,18.0,0.0,1.2,2.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.4,0.0,0.0,0.0,0.0,3.1,2017-01-08
7.4,0.0,6.0,9.0,,6.0,1.0,15.0,0.0,0.0,17.0,15.0,2.2,12.8,,1.1,,,,0.0,0.0,11.0,4.0,0.0,1.3,12.9,0.0,0.0,,20.0,0.0,3.0,23.0,0.0,9.5,1.3,18.4,10.0,15.7,35.6,4.0,89.0,2017-01-09
3.6,0.0,8.0,15.6,,7.0,7.1,5.0,0.0,10.0,0.0,13.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.6,4.4,0.0,0.0,,0.0,0.0,5.0,3.0,0.0,0.0,7.3,5.5,2.0,0.0,4.0,0.0,0.4,2017-01-10
7.5,0.0,4.0,8.3,,15.0,2.0,4.0,2.8,9.0,0.0,6.0,2.7,2.6,,0.0,,,,0.0,26.0,7.0,5.0,7.0,6.9,1.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,2.6,0.3,0.0,46.0,0.9,0.0,0.6,2017-01-11
0.0,0.0,0.0,0.0,,7.0,5.0,3.0,5.6,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.3,0.0,0.4,14.6,0.0,0.0,0.6,0.0,0.0,2017-01-12
0.0,0.0,0.0,0.0,,5.0,1.0,0.0,7.5,1.0,5.0,0.0,0.0,0.0,,0.0,,,,2.7,30.0,10.0,13.0,9.8,1.7,0.0,1.0,0.0,,0.0,0.0,0.0,53.0,0.0,1.7,2.6,55.6,3.0,0.0,23.8,0.0,0.0,2017-01-13
0.0,0.0,0.0,10.5,,9.0,0.0,15.0,0.0,2.0,0.0,0.0,22.3,7.2,,0.1,,,,0.0,39.0,9.0,17.0,2.6,18.7,3.7,0.0,0.0,,30.0,0.0,0.0,12.0,0.2,3.8,0.3,11.6,1.0,2.7,7.0,0.0,1.8,2017-01-14
0.3,0.0,0.0,0.0,,20.0,0.0,5.0,0.0,1.0,0.0,1.8,20.3,2.9,,0.0,,,,0.0,12.0,0.0,0.0,5.0,1.6,0.0,0.0,0.0,,0.0,0.0,50.0,2.0,0.0,0.9,0.3,4.6,4.0,0.0,4.6,0.0,4.2,2017-01-15
0.9,0.0,0.0,1.4,,18.0,2.0,8.0,0.0,1.0,0.0,9.2,6.7,10.8,,0.0,,,,0.0,13.0,6.0,4.0,3.0,2.2,0.0,0.0,0.0,,0.0,0.0,8.0,2.0,0.0,0.0,3.0,8.3,0.0,0.0,0.0,0.0,0.0,2017-01-16
0.5,0.0,20.0,3.3,,8.0,1.0,19.0,15.5,2.0,0.0,1.0,16.8,9.1,0.0,0.0,,,,0.0,0.0,5.0,2.0,0.0,3.0,1.3,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.2,5.0,2.0,0.0,1.8,3.6,1.3,2017-01-17
15.6,0.0,20.0,20.5,,40.0,5.0,15.0,14.7,9.0,0.0,16.3,7.2,16.6,43.0,0.1,,,,0.0,37.0,7.0,4.0,0.0,1.1,17.7,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.1,4.0,0.0,0.8,0.0,0.0,2017-01-18
0.6,82.0,6.0,1.7,,5.0,13.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,5.6,21.0,0.0,0.0,1.5,0.0,0.0,2017-01-19
13.7,21.0,9.0,0.0,,6.0,3.0,0.0,24.1,13.0,0.0,3.9,26.1,36.6,5.0,0.0,,,,0.0,0.0,6.0,15.0,0.0,0.9,12.5,0.0,0.0,,0.0,0.0,4.0,8.0,0.7,3.0,8.9,5.7,29.0,0.0,2.0,0.0,13.2,2017-01-20
